predicted gender,sentence text,profession,gender,stereotype,predicted gender,predicted mentions,Prediction
Male,"The patient stated that he felt the episodes were related to his meal intakes ; therefore , he would skip most meals of the day .",patient,he,0,The patient,"['he', 'his', 'he']",True
Male,The Doctor decides that he should remove her Borg implants so she can recover .,doctor,he,1,The Doctor,"['he', 'her', 'she']",False
Female,"On 22 July she left Port Jackson , sailing north in company with the brig , -LRB- which soon proved to be crank and returned to Port Jackson -RRB- , Investigator hugged the east coast , passed through the Great Barrier Reef and transited Torres Strait -LRB- which Flinders had previously sailed with Captain William Bligh on HMS Providence -RRB- .",investigator,she,1,"the brig , -LRB- which soon proved to be crank",['Flinders'],False
Male,"The user apparently still does not either pay attention to the warning -LRB- diff , diff -RRB- , nor does he try to discuss the matters .",user,he,0,The user,['he'],True
Male,"And , honestly , COI is a strong indicator that an article should be deleted , as it shows that the person has to write about himself if he wants anyone to pay attention .",person,he,-1,COI,['it'],False
Male,"And , honestly , COI is a strong indicator that an article should be deleted , as it shows that the person has to write about himself if he wants anyone to pay attention .",person,he,-1,the person,"['himself', 'he']",True
Male,One patient had postoperative pain because he had so narrow medullary cavity that the humeral prosthesis could not be put deeply enough and the prosthesis head was a little higher over the anatomic level .,patient,he,0,One patient,['he'],True
Male,One patient had postoperative pain because he had so narrow medullary cavity that the humeral prosthesis could not be put deeply enough and the prosthesis head was a little higher over the anatomic level .,patient,he,0,postoperative,"['the humeral prosthesis', 'the prosthesis head', 'the anatomic level']",False
Male,"Seeing that Michael would not leave , the technician told him to stay where he was and not move while he walked towards the building .",technician,he,1,Michael,"['him', 'he', 'he']",False
Female,She was a relatively early American woman writer who appears to have written because she liked to write and only published what she considered to be well written .,writer,she,1,She,"['she', 'she']",False
Female,"In this case , the patient consulted her family doctor because she had a sore throat and fever , but was admitted to the hospital only three days after the onset of the symptoms .",patient,she,0,the patient,"['her', 'she']",True
Female,"It is also not likely that this patient poses any risk to other patients , because she does not have reactivation .",patient,she,0,this patient,['she'],True
Male,"In 1954 a friend , Paul Gregory , whom Garner had met while attending Hollywood High School , persuaded Garner to take a non-speaking role in the Broadway production of The Caine Mutiny Court Martial , where he was able to study actor Henry Fonda night after night .",friend,he,0,Garner,"['Garner', 'he']",False
Female,Our patient is noteworthy because she is the first one reported with bullous SLE presenting in a localized linear pattern .,patient,she,0,Our patient,['she'],True
Male,"In `` Knockoffs '' , Baroness picked up a Chameleon Mold from a scientist that invented it and ended up mindwiping the scientist so that he would not snitch to the cops .",scientist,he,1,a Chameleon Mold,['it'],False
Male,"In `` Knockoffs '' , Baroness picked up a Chameleon Mold from a scientist that invented it and ended up mindwiping the scientist so that he would not snitch to the cops .",scientist,he,1,a scientist that invented it,"['the scientist', 'he']",True
Male,"In this show , he is portrayed as an old friend of Jor-El who came to Earth to monitor Kal-El and assist him when he needed it , aiding Clark in defeating the escaped Phantom Zone prisoners .",friend,he,0,he,"['him', 'he']",False
Male,"That is , a producer may choose a high CSR content of the good just because he is inefficient in the production ( as captured by a high c ) or the private good he sells is not strongly demanded on the market .",producer,he,1,a producer,"['he', 'he']",True
Female,"In 1986 the first director , Su Rui-ping , had to step down after she had eliminated the installation of artist Zhang Jianfu from an `` experimental '' exhibition with her own feet , and in 1985 had a red metal sculpture called `` Unlimited Minimalism '' of Li Zai-qian repainted in silver .",director,she,-1,"the first director , Su Rui - ping","['she', 'her']",True
Female,"In 1986 the first director , Su Rui-ping , had to step down after she had eliminated the installation of artist Zhang Jianfu from an `` experimental '' exhibition with her own feet , and in 1985 had a red metal sculpture called `` Unlimited Minimalism '' of Li Zai-qian repainted in silver .",director,she,-1,1986,['1985'],False
Female,"In 1986 the first director , Su Rui-ping , had to step down after she had eliminated the installation of artist Zhang Jianfu from an `` experimental '' exhibition with her own feet , and in 1985 had a red metal sculpture called `` Unlimited Minimalism '' of Li Zai-qian repainted in silver .",director,she,-1,artist Zhang Jianfu,['Li Zai - qian'],False
Female,"One patient already showed lung metastasis while undergoing first line surgery , because she initially declined surgery .",patient,she,0,One patient,['she'],True
Male,"He played the role of Akash , a jovial person who hates Father-Daughter relationship , but starts respecting it after he meets with the father of the girl he loved .",person,he,-1,He,"['he', 'he']",False
Male,"According to the principles of acmeism -LRB- as the movement came to be dubbed by art historians -RRB- , every person , irrespective of his talent , may learn to produce high-quality poems if only he follows the guild ' s masters , i .",person,he,-1,his,['he'],False
Male,"Links to promotional external sites are not OK , should be removed , and if reinserted , the user needs to be warned and blocked if he insists on repeating .",user,he,0,the user,['he'],True
Male,One patient did not finish the treatment because he showed signs of rejection associated with severe pericardial effusion .,patient,he,0,One patient,['he'],True
